-1.130000000000000234e-13,-4.210000000000000489e-14,7.820000000000021205e-14,-3.189999653319119943e-11,-2.030000001646339869e-12,2.029999432440199314e-13
-6.600000000000072851e-14,-2.239999999999999795e-14,3.750000000000019362e-14,-2.489999872956616400e-11,-1.579999992602429404e-12,1.630000388136432221e-13
-2.869999999999966566e-14,-8.060000000000018163e-15,1.840000000000000238e-14,-2.089999701082589922e-11,-1.309999987176083125e-12,1.399999907669702282e-13
-3.270000000000651486e-15,-1.059999999999997503e-16,2.410000000000027091e-14,-2.029999779384894509e-11,-1.259999998217894990e-12,1.350000840283360759e-13
3.609999999999981588e-14,1.229999999999999555e-14,2.560000000000021404e-14,-1.830000040392576466e-11,-1.120000007450924762e-12,1.220000662993658835e-13
8.170000000000034860e-14,2.569999999999999399e-14,3.349999999999980677e-14,-1.650000275299490227e-11,-9.899999927915487108e-13,1.099998998138618234e-13
1.170000000000004102e-13,4.189999999999999059e-14,8.990000000000348425e-15,-1.170000207828536531e-11,-6.760000003346033903e-13,8.110005722539170847e-14
1.430000000000005014e-13,6.220000000000001517e-14,-5.400000000000037575e-14,-3.160000039414967432e-12,-1.299999604492674266e-13,3.229990060138465680e-14
1.620000000000003195e-13,8.300000000000001237e-14,-1.289999999999999552e-13,6.329999024945465180e-12,4.730000028804748347e-13,-2.149994592082205003e-14
1.699999999999994776e-13,1.049999999999999691e-13,-2.260000000000000467e-13,1.770000118694881053e-11,1.190000002834409876e-12,-8.520007616086289204e-14
7.279999999999999416e-05,4.069999999999999996e-05,-2.057840000000000071e-04,1.521196500000000090e-02,9.746950000000000319e-04,-8.740000000000006444e-05
2.258089999999999924e-04,1.264100000000000043e-04,-6.385330000000000476e-04,4.720168599999999270e-02,3.024412000000000194e-03,-2.713400000000001228e-04
4.250950000000000627e-04,2.379720000000000316e-04,-1.202064000000000084e-03,8.885906600000001432e-02,5.693577000000000013e-03,-5.108079999999999652e-04
6.918310000000000648e-04,3.872929999999999797e-04,-1.956326999999999892e-03,1.446158140000000092e-01,9.266148000000000093e-03,-8.313269999999999774e-04
9.424569999999999519e-04,5.598169999999999969e-04,-3.007375000000000066e-03,4.168387669999999989e-01,2.669114399999999651e-02,-2.405040000000000216e-03
1.171259000000000015e-03,7.556610000000000280e-04,-4.374287999999999614e-03,9.269613650000000371e-01,5.934009800000000084e-02,-5.356065999999999605e-03
1.438089999999999724e-03,9.932709999999999977e-04,-6.066301999999999979e-03,1.584744114000000037e+00,1.014391530000000041e-01,-9.161534000000002426e-03
1.723366999999999954e-03,1.271072999999999951e-03,-8.127782000000000062e-03,2.450138126999999777e+00,1.568245380000000133e-01,-1.416864600000000002e-02
-3.076086000000000011e-03,-1.150023999999999925e-03,3.155046999999999800e-03,1.446230665000000082e+00,9.220347199999999466e-02,-8.537566999999999379e-03
-1.348017699999999770e-02,-6.547672000000000041e-03,2.916499100000000122e-02,-1.630913373999999916e+00,-1.055139769999999949e-01,8.893453000000000816e-03
-2.711865999999999929e-02,-1.364079900000000033e-02,6.343677000000000343e-02,-5.750854100999999829e+00,-3.702071109999999776e-01,3.224481700000000201e-02
-4.547762699999999270e-02,-2.322493200000000022e-02,1.099414640000000026e-01,-1.150414297999999924e+01,-7.397791889999999482e-01,6.488180200000001618e-02
-3.020669700000000457e-02,-1.456039200000000013e-02,7.854957299999999754e-02,-1.068447622000000052e+01,-6.858671950000000406e-01,6.075674299999999500e-02
2.243552200000000288e-02,1.438074099999999897e-02,-3.950265099999999974e-02,-2.504077783000000501e+00,-1.577431319999999804e-01,1.545204199999999917e-02
9.306529299999997951e-02,5.312568699999999783e-02,-1.982103149999999980e-01,8.634672227999999450e+00,5.612578980000000328e-01,-4.628109300000000231e-02
1.925192100000000239e-01,1.075388279999999891e-01,-4.229561960000000065e-01,2.500455983000000160e+01,1.617490311999999930e+00,-1.371868950000000031e-01
2.032530359999999980e-01,1.081243709999999830e-01,-4.688598529999999931e-01,1.494801782000000046e+01,9.731213749999998441e-01,-8.053347799999999168e-02
1.140786369999999827e-01,4.822686600000000018e-02,-3.126799430000000157e-01,-2.469693576999999962e+01,-1.575344028000000174e+00,1.413473070000000054e-01
-9.730826999999999186e-03,-3.407651300000000272e-02,-9.299222499999999780e-02,-7.701311712999998349e+01,-4.938857439999999599e+00,4.339701839999999811e-01
-2.003380029999999867e-01,-1.579024179999999888e-01,2.567738050000000216e-01,-1.508454506999999865e+02,-9.686741015000000843e+00,8.467150409999999461e-01
-3.035397619999999907e-01,-1.896582079999999948e-01,4.156291180000000196e-01,-1.736412235999999893e+02,-1.114794777000000003e+01,9.859428329999998519e-01
-3.039973289999999828e-01,-1.161123899999999820e-01,3.506671670000000018e-01,-1.383732278999999892e+02,-8.870009389999999883e+00,8.135860590000000281e-01
-3.033814539999999949e-01,-1.739950499999999914e-02,2.727048009999999967e-01,-8.725278247999999337e+01,-5.570406336999999652e+00,5.599676099999999490e-01
-2.615982510000000039e-01,1.424032570000000053e-01,9.762327399999999600e-02,-6.556622569999999151e-01,1.434424800000000041e-02,1.188468609999999981e-01
-1.886771140000000069e-01,1.503465880000000032e-01,5.005372000000000293e-02,4.147569367999999912e+01,2.784954541999999922e+00,-1.025060649999999796e-01
-9.062051699999999765e-02,-1.688869299999999976e-02,1.628121170000000062e-01,3.057807303999999959e+01,2.195073724999999865e+00,-5.985408999999999868e-02
7.156326300000000196e-02,-2.275914290000000118e-01,2.584487930000000100e-01,2.177755798999999826e+01,1.771669345000000062e+00,-3.946030600000000055e-02
2.974930109999999739e-01,-5.396340579999999720e-01,3.966070749999999756e-01,-5.675483918000000294e+00,1.927450440000000043e-01,6.388774399999999631e-02
4.184299710000000116e-01,-5.517073350000000209e-01,3.613411229999999863e-01,-1.635379539999999920e+01,-4.776828000000000185e-01,9.286971300000002039e-02
